timestamp,sx,sy,sz
11186.127315256,0.0,-0.9945054528148479,-0.10468478450684487
11186.143438745,0.0,-0.9676172723135137,-0.2524218971252686
11186.158435278,0.0,0.0,-0.9999999999181199
11186.173542866,0.0,-0.9945054528148504,-0.10468478450682134
11186.187958828,0.0,-0.9945054528148479,-0.10468478450684487
11186.200825023,0.0,-0.9999999998922631,0.0
11186.215859574,0.0,-0.9785497848835817,-0.20601048102813602
11186.230679997,0.5940554979004609,-0.5423984980830325,-0.5940554979004609
11186.246627653,0.0,0.9792604194394136,-0.20260560402195027
11186.259517848,0.0,-0.9852117547332857,-0.17134117473623292
11186.273144649,0.0,-0.9823385663284135,-0.1871121078720666
11186.289239786,0.0,-0.9785497848835817,-0.20601048102813602
11186.304708261,0.0,0.9761870601117081,-0.21693045780259082
11186.318513042,0.0,-0.9170700561783864,-0.3987261113819016
11186.333508205,0.9954954724973507,0.0,-0.0948090926188107
11186.349250585,0.0,-0.9954954724973528,-0.09480909261878935
11186.36366664,0.0,-0.9962405881073495,-0.08662961635717538
11186.37720646,-0.5590566114377877,-0.5590566114377877,-0.6123000982413831
11186.392056216,0.0,-0.9823385663284095,-0.18711210787208712
11186.40687725,0.0,-0.9785497848835817,-0.20601048102813602
11186.42126562,0.0,-0.9945054528148479,-0.10468478450684487
11186.436048433,-0.5571392350389857,-0.5571392350389857,-0.6157854703062579
11186.450631227,0.9954954724973507,0.0,-0.0948090926188107
11186.464841932,0.0,-0.9999999998922631,0.0
11186.479666244,0.0,-0.9874406318368677,-0.15799050109390816
11186.495211996,0.0,-0.9954954724973528,-0.09480909261878935
11186.509707328,0.0,-0.9999999998922631,0.0
11186.525173951,0.0,-0.9823385663284095,-0.18711210787208712
11186.539755505,0.0,0.9945054528148479,-0.10468478450684487
11186.551184616,0.0,0.0,-0.999999999911
11186.566717683,0.0,-0.999999999911,0.0
11186.581735716,-0.5571392350389857,-0.5571392350389857,-0.6157854703062579
11186.597670761,0.0,-0.9954954724973528,-0.09480909261878935
11186.612775201,0.0,0.9785497848835817,-0.20601048102813602
11186.623365096,0.0,-0.9945054528148479,-0.10468478450684487
11186.638576294,0.0,-0.9954954724973528,-0.09480909261878935
11186.65325144,-0.9823385663284095,0.0,-0.18711210787208712
11186.668149992,0.0,-0.9999999999025238,0.0
11186.68545627,-0.9968152784547659,0.0,-0.07974522227637693
11186.701742331,0.0,-0.9676172723135182,-0.25242189712525065
11186.716877067,0.0,-0.9785497848835817,-0.20601048102813602
11186.732114321,0.6093936867422001,-0.5606421918028267,0.5606421918028267
11186.747049021,0.5571392350389857,-0.5571392350389857,-0.6157854703062579
11186.759959345,0.0,-0.9999999999025238,0.0
11186.774842879,0.0,-0.9615239475507029,-0.2747211278716324
11186.790480722,0.0,-0.9785497848835817,-0.20601048102813602
11186.806203177,0.0,-0.9785497848835817,-0.20601048102813602
11186.821254505,0.0,-0.9785497848835817,-0.20601048102813602
11186.837493216,-0.9999999999181199,0.0,0.0
11186.852408638,0.9954954724973507,0.0,-0.0948090926188107
11186.866706083,0.5773502691571337,-0.5773502691571337,0.5773502691571337
11186.880193422,0.0,-0.9785497848835817,-0.20601048102813602
11186.895043715,0.0,-0.9945054528148504,-0.10468478450682134
11186.909164272,0.0,-0.9945054528148504,-0.10468478450682134
11186.924440081,0.0,0.9587981126386906,-0.28408832967072495
11186.935215789,0.0,-0.9785497848835817,-0.20601048102813602
11186.950136749,0.0,-0.9954954724973528,-0.09480909261878935
11186.965086745,0.0,-0.9785497848835817,-0.20601048102813602
11186.980914828,0.5606421918028267,-0.6093936867422001,-0.5606421918028267
11186.996727245,-0.7540544614257739,0.4833682445036994,0.4446987849434056
11187.010729284,0.0,-0.8849182222976162,0.4657464327882179
11187.023557165,-0.6853351510880172,-0.6184731851282144,-0.3844563042688892
11187.038324569,0.0,-0.9785497848835817,-0.20601048102813602
11187.053195251,0.0,-0.9823385663284095,-0.18711210787208712
11187.067464233,0.0,0.9999999999241852,0.0
11187.082389304,0.5371863220995561,-0.5371863220995561,-0.6502781793836806
11187.096838452,-0.9954954724973528,0.0,-0.09480909261878935
11187.111239803,0.0,-0.9999999999025238,0.0
11187.125917134,0.0,-0.9945054528148479,-0.10468478450684487
11187.140654725,0.0,0.9761870601117081,-0.21693045780259082
11187.153215866,0.0,-0.9954954724973528,-0.09480909261878935
11187.167589181,0.0,-0.9823385663284095,-0.18711210787208712
11187.183348912,-0.985211754733289,0.17134117473621402,0.0
