6.301000000000000000e+03,-7.058000000000000000e+03,-1.362400000000000000e+04
6.309000000000000000e+03,-7.049000000000000000e+03,-1.361900000000000000e+04
6.299000000000000000e+03,-7.058000000000000000e+03,-1.361700000000000000e+04
6.299000000000000000e+03,-7.060000000000000000e+03,-1.362400000000000000e+04
6.312000000000000000e+03,-7.071000000000000000e+03,-1.362200000000000000e+04
6.309000000000000000e+03,-7.065000000000000000e+03,-1.362400000000000000e+04
6.316000000000000000e+03,-7.082000000000000000e+03,-1.362200000000000000e+04
6.335000000000000000e+03,-7.075000000000000000e+03,-1.362200000000000000e+04
6.314000000000000000e+03,-7.077000000000000000e+03,-1.362000000000000000e+04
6.328000000000000000e+03,-7.084000000000000000e+03,-1.361300000000000000e+04
6.339000000000000000e+03,-7.077000000000000000e+03,-1.362800000000000000e+04
6.328000000000000000e+03,-7.080000000000000000e+03,-1.362000000000000000e+04
6.343000000000000000e+03,-7.077000000000000000e+03,-1.362000000000000000e+04
6.343000000000000000e+03,-7.080000000000000000e+03,-1.362200000000000000e+04
6.345000000000000000e+03,-7.080000000000000000e+03,-1.362400000000000000e+04
6.345000000000000000e+03,-7.073000000000000000e+03,-1.362600000000000000e+04
6.345000000000000000e+03,-7.065000000000000000e+03,-1.362600000000000000e+04
6.332000000000000000e+03,-7.054000000000000000e+03,-1.361800000000000000e+04
6.326000000000000000e+03,-7.058000000000000000e+03,-1.363300000000000000e+04
6.326000000000000000e+03,-7.069000000000000000e+03,-1.362600000000000000e+04
6.332000000000000000e+03,-7.067000000000000000e+03,-1.362200000000000000e+04
6.320000000000000000e+03,-7.058000000000000000e+03,-1.361600000000000000e+04
6.326000000000000000e+03,-7.069000000000000000e+03,-1.361600000000000000e+04
6.314000000000000000e+03,-7.067000000000000000e+03,-1.362400000000000000e+04
6.324000000000000000e+03,-7.064000000000000000e+03,-1.361500000000000000e+04
6.316000000000000000e+03,-7.069000000000000000e+03,-1.361100000000000000e+04
6.336000000000000000e+03,-7.073000000000000000e+03,-1.361900000000000000e+04
6.328000000000000000e+03,-7.077000000000000000e+03,-1.361300000000000000e+04
6.326000000000000000e+03,-7.075000000000000000e+03,-1.362200000000000000e+04
6.326000000000000000e+03,-7.086000000000000000e+03,-1.362600000000000000e+04
6.351000000000000000e+03,-7.084000000000000000e+03,-1.361700000000000000e+04
6.330000000000000000e+03,-7.060000000000000000e+03,-1.361500000000000000e+04
6.345000000000000000e+03,-7.077000000000000000e+03,-1.362400000000000000e+04
6.345000000000000000e+03,-7.077000000000000000e+03,-1.362200000000000000e+04
6.343000000000000000e+03,-7.071000000000000000e+03,-1.361900000000000000e+04
6.351000000000000000e+03,-7.081000000000000000e+03,-1.361500000000000000e+04
6.332000000000000000e+03,-7.077000000000000000e+03,-1.361300000000000000e+04
6.353000000000000000e+03,-7.071000000000000000e+03,-1.361500000000000000e+04
6.351000000000000000e+03,-7.058000000000000000e+03,-1.361300000000000000e+04
6.339000000000000000e+03,-7.062000000000000000e+03,-1.361900000000000000e+04
6.330000000000000000e+03,-7.052000000000000000e+03,-1.362600000000000000e+04
6.322000000000000000e+03,-7.049000000000000000e+03,-1.362400000000000000e+04
6.322000000000000000e+03,-7.054000000000000000e+03,-1.361300000000000000e+04
6.330000000000000000e+03,-7.049000000000000000e+03,-1.363000000000000000e+04
6.328000000000000000e+03,-7.060000000000000000e+03,-1.362000000000000000e+04
6.332000000000000000e+03,-7.052000000000000000e+03,-1.362600000000000000e+04
6.305000000000000000e+03,-7.043000000000000000e+03,-1.363700000000000000e+04
6.314000000000000000e+03,-7.058000000000000000e+03,-1.362200000000000000e+04
6.322000000000000000e+03,-7.060000000000000000e+03,-1.362000000000000000e+04
6.326000000000000000e+03,-7.050000000000000000e+03,-1.362200000000000000e+04
6.326000000000000000e+03,-7.069000000000000000e+03,-1.361500000000000000e+04
6.322000000000000000e+03,-7.077000000000000000e+03,-1.362400000000000000e+04
6.324000000000000000e+03,-7.075000000000000000e+03,-1.361100000000000000e+04
6.332000000000000000e+03,-7.073000000000000000e+03,-1.361100000000000000e+04
6.341000000000000000e+03,-7.073000000000000000e+03,-1.361800000000000000e+04
6.322000000000000000e+03,-7.073000000000000000e+03,-1.360900000000000000e+04
6.326000000000000000e+03,-7.077000000000000000e+03,-1.362000000000000000e+04
6.339000000000000000e+03,-7.075000000000000000e+03,-1.361300000000000000e+04
6.339000000000000000e+03,-7.073000000000000000e+03,-1.360900000000000000e+04
6.337000000000000000e+03,-7.082000000000000000e+03,-1.362800000000000000e+04
6.364000000000000000e+03,-7.082000000000000000e+03,-1.362800000000000000e+04
6.347000000000000000e+03,-7.071000000000000000e+03,-1.363000000000000000e+04
6.349000000000000000e+03,-7.073000000000000000e+03,-1.362000000000000000e+04
6.341000000000000000e+03,-7.065000000000000000e+03,-1.363700000000000000e+04
6.335000000000000000e+03,-7.058000000000000000e+03,-1.362600000000000000e+04
6.351000000000000000e+03,-7.062000000000000000e+03,-1.361100000000000000e+04
6.343000000000000000e+03,-7.065000000000000000e+03,-1.361600000000000000e+04
6.337000000000000000e+03,-7.069000000000000000e+03,-1.362400000000000000e+04
6.335000000000000000e+03,-7.065000000000000000e+03,-1.362200000000000000e+04
6.326000000000000000e+03,-7.060000000000000000e+03,-1.362800000000000000e+04
6.330000000000000000e+03,-7.067000000000000000e+03,-1.362000000000000000e+04
6.322000000000000000e+03,-7.067000000000000000e+03,-1.360900000000000000e+04
6.335000000000000000e+03,-7.067000000000000000e+03,-1.362000000000000000e+04
6.337000000000000000e+03,-7.069000000000000000e+03,-1.361600000000000000e+04
6.326000000000000000e+03,-7.067000000000000000e+03,-1.361800000000000000e+04
6.341000000000000000e+03,-7.075000000000000000e+03,-1.360300000000000000e+04
6.353000000000000000e+03,-7.075000000000000000e+03,-1.361100000000000000e+04
6.339000000000000000e+03,-7.073000000000000000e+03,-1.359800000000000000e+04
6.343000000000000000e+03,-7.077000000000000000e+03,-1.361100000000000000e+04
6.358000000000000000e+03,-7.071000000000000000e+03,-1.362000000000000000e+04
6.358000000000000000e+03,-7.075000000000000000e+03,-1.361600000000000000e+04
6.341000000000000000e+03,-7.054000000000000000e+03,-1.362000000000000000e+04
6.353000000000000000e+03,-7.065000000000000000e+03,-1.361600000000000000e+04
6.349000000000000000e+03,-7.062000000000000000e+03,-1.361100000000000000e+04
6.343000000000000000e+03,-7.058000000000000000e+03,-1.362400000000000000e+04
6.345000000000000000e+03,-7.058000000000000000e+03,-1.361500000000000000e+04
6.343000000000000000e+03,-7.052000000000000000e+03,-1.362200000000000000e+04
6.337000000000000000e+03,-7.056000000000000000e+03,-1.362200000000000000e+04
6.339000000000000000e+03,-7.065000000000000000e+03,-1.362000000000000000e+04
6.328000000000000000e+03,-7.050000000000000000e+03,-1.362600000000000000e+04
6.334000000000000000e+03,-7.056000000000000000e+03,-1.362000000000000000e+04
6.326000000000000000e+03,-7.056000000000000000e+03,-1.361300000000000000e+04
6.326000000000000000e+03,-7.065000000000000000e+03,-1.362200000000000000e+04
6.311000000000000000e+03,-7.047000000000000000e+03,-1.362400000000000000e+04
6.326000000000000000e+03,-7.056000000000000000e+03,-1.362800000000000000e+04
6.316000000000000000e+03,-7.067000000000000000e+03,-1.362000000000000000e+04
6.311000000000000000e+03,-7.062000000000000000e+03,-1.361500000000000000e+04
6.305000000000000000e+03,-7.079000000000000000e+03,-1.361800000000000000e+04
6.334000000000000000e+03,-7.077000000000000000e+03,-1.361100000000000000e+04
6.328000000000000000e+03,-7.067000000000000000e+03,-1.363300000000000000e+04
6.341000000000000000e+03,-7.075000000000000000e+03,-1.361800000000000000e+04
6.339000000000000000e+03,-7.071000000000000000e+03,-1.361300000000000000e+04
6.332000000000000000e+03,-7.075000000000000000e+03,-1.362000000000000000e+04
6.343000000000000000e+03,-7.079000000000000000e+03,-1.363000000000000000e+04
6.351000000000000000e+03,-7.073000000000000000e+03,-1.362200000000000000e+04
6.347000000000000000e+03,-7.082000000000000000e+03,-1.361300000000000000e+04
6.341000000000000000e+03,-7.073000000000000000e+03,-1.362400000000000000e+04
6.343000000000000000e+03,-7.071000000000000000e+03,-1.360500000000000000e+04
6.345000000000000000e+03,-7.056000000000000000e+03,-1.362800000000000000e+04
6.345000000000000000e+03,-7.048000000000000000e+03,-1.363300000000000000e+04
6.341000000000000000e+03,-7.080000000000000000e+03,-1.363300000000000000e+04
6.337000000000000000e+03,-7.060000000000000000e+03,-1.362800000000000000e+04
6.339000000000000000e+03,-7.060000000000000000e+03,-1.362400000000000000e+04
6.341000000000000000e+03,-7.071000000000000000e+03,-1.361100000000000000e+04
6.332000000000000000e+03,-7.056000000000000000e+03,-1.362400000000000000e+04
6.332000000000000000e+03,-7.054000000000000000e+03,-1.362400000000000000e+04
6.328000000000000000e+03,-7.069000000000000000e+03,-1.362200000000000000e+04
6.318000000000000000e+03,-7.073000000000000000e+03,-1.362600000000000000e+04
6.332000000000000000e+03,-7.080000000000000000e+03,-1.362000000000000000e+04
6.339000000000000000e+03,-7.073000000000000000e+03,-1.363500000000000000e+04
6.328000000000000000e+03,-7.082000000000000000e+03,-1.363100000000000000e+04
6.343000000000000000e+03,-7.073000000000000000e+03,-1.362800000000000000e+04
6.337000000000000000e+03,-7.075000000000000000e+03,-1.362800000000000000e+04
6.349000000000000000e+03,-7.084000000000000000e+03,-1.361800000000000000e+04
6.339000000000000000e+03,-7.077000000000000000e+03,-1.362400000000000000e+04
6.341000000000000000e+03,-7.065000000000000000e+03,-1.362400000000000000e+04
6.349000000000000000e+03,-7.082000000000000000e+03,-1.362400000000000000e+04
6.339000000000000000e+03,-7.071000000000000000e+03,-1.361800000000000000e+04
6.355000000000000000e+03,-7.065000000000000000e+03,-1.362000000000000000e+04
6.343000000000000000e+03,-7.047000000000000000e+03,-1.362600000000000000e+04
6.343000000000000000e+03,-7.056000000000000000e+03,-1.362000000000000000e+04
6.345000000000000000e+03,-7.045000000000000000e+03,-1.362800000000000000e+04
6.322000000000000000e+03,-7.052000000000000000e+03,-1.363500000000000000e+04
6.324000000000000000e+03,-7.058000000000000000e+03,-1.362800000000000000e+04
6.322000000000000000e+03,-7.045000000000000000e+03,-1.363000000000000000e+04
6.316000000000000000e+03,-7.056000000000000000e+03,-1.362400000000000000e+04
6.316000000000000000e+03,-7.043000000000000000e+03,-1.363000000000000000e+04
6.316000000000000000e+03,-7.054000000000000000e+03,-1.362200000000000000e+04
6.322000000000000000e+03,-7.062000000000000000e+03,-1.362600000000000000e+04
6.314000000000000000e+03,-7.062000000000000000e+03,-1.362400000000000000e+04
6.328000000000000000e+03,-7.067000000000000000e+03,-1.363000000000000000e+04
6.332000000000000000e+03,-7.067000000000000000e+03,-1.361500000000000000e+04
6.322000000000000000e+03,-7.067000000000000000e+03,-1.362600000000000000e+04
6.328000000000000000e+03,-7.079000000000000000e+03,-1.361300000000000000e+04
6.322000000000000000e+03,-7.073000000000000000e+03,-1.362200000000000000e+04
6.324000000000000000e+03,-7.075000000000000000e+03,-1.362600000000000000e+04
6.345000000000000000e+03,-7.081000000000000000e+03,-1.362600000000000000e+04
6.341000000000000000e+03,-7.079000000000000000e+03,-1.362600000000000000e+04
6.334000000000000000e+03,-7.084000000000000000e+03,-1.362200000000000000e+04
6.353000000000000000e+03,-7.086000000000000000e+03,-1.362800000000000000e+04
6.347000000000000000e+03,-7.084000000000000000e+03,-1.363500000000000000e+04
6.357000000000000000e+03,-7.067000000000000000e+03,-1.362200000000000000e+04
6.359000000000000000e+03,-7.064000000000000000e+03,-1.363000000000000000e+04
6.353000000000000000e+03,-7.075000000000000000e+03,-1.363500000000000000e+04
6.336000000000000000e+03,-7.060000000000000000e+03,-1.363000000000000000e+04
6.341000000000000000e+03,-7.067000000000000000e+03,-1.361300000000000000e+04
6.343000000000000000e+03,-7.073000000000000000e+03,-1.361700000000000000e+04
6.334000000000000000e+03,-7.067000000000000000e+03,-1.363500000000000000e+04
6.336000000000000000e+03,-7.071000000000000000e+03,-1.363700000000000000e+04
6.334000000000000000e+03,-7.062000000000000000e+03,-1.363000000000000000e+04
6.332000000000000000e+03,-7.069000000000000000e+03,-1.363700000000000000e+04
6.322000000000000000e+03,-7.064000000000000000e+03,-1.363000000000000000e+04
6.320000000000000000e+03,-7.058000000000000000e+03,-1.362800000000000000e+04
6.324000000000000000e+03,-7.077000000000000000e+03,-1.361900000000000000e+04
6.336000000000000000e+03,-7.088000000000000000e+03,-1.363200000000000000e+04
6.318000000000000000e+03,-7.090000000000000000e+03,-1.362600000000000000e+04
6.332000000000000000e+03,-7.079000000000000000e+03,-1.363200000000000000e+04
6.326000000000000000e+03,-7.062000000000000000e+03,-1.361900000000000000e+04
6.332000000000000000e+03,-7.075000000000000000e+03,-1.363700000000000000e+04
6.349000000000000000e+03,-7.079000000000000000e+03,-1.362600000000000000e+04
6.341000000000000000e+03,-7.086000000000000000e+03,-1.363200000000000000e+04
6.349000000000000000e+03,-7.079000000000000000e+03,-1.363200000000000000e+04
6.343000000000000000e+03,-7.086000000000000000e+03,-1.361500000000000000e+04
6.336000000000000000e+03,-7.077000000000000000e+03,-1.363200000000000000e+04
6.339000000000000000e+03,-7.081000000000000000e+03,-1.362800000000000000e+04
6.339000000000000000e+03,-7.071000000000000000e+03,-1.363700000000000000e+04
6.349000000000000000e+03,-7.062000000000000000e+03,-1.364500000000000000e+04
6.334000000000000000e+03,-7.058000000000000000e+03,-1.361500000000000000e+04
6.324000000000000000e+03,-7.060000000000000000e+03,-1.362200000000000000e+04
6.324000000000000000e+03,-7.073000000000000000e+03,-1.363500000000000000e+04
6.322000000000000000e+03,-7.064000000000000000e+03,-1.363000000000000000e+04
6.328000000000000000e+03,-7.069000000000000000e+03,-1.363900000000000000e+04
6.303000000000000000e+03,-7.062000000000000000e+03,-1.364300000000000000e+04
6.311000000000000000e+03,-7.060000000000000000e+03,-1.364100000000000000e+04
6.311000000000000000e+03,-7.069000000000000000e+03,-1.363700000000000000e+04
6.303000000000000000e+03,-7.067000000000000000e+03,-1.361900000000000000e+04
6.313000000000000000e+03,-7.073000000000000000e+03,-1.363000000000000000e+04
6.322000000000000000e+03,-7.073000000000000000e+03,-1.362200000000000000e+04
6.313000000000000000e+03,-7.073000000000000000e+03,-1.363000000000000000e+04
6.334000000000000000e+03,-7.086000000000000000e+03,-1.362200000000000000e+04
6.320000000000000000e+03,-7.092000000000000000e+03,-1.362600000000000000e+04
6.339000000000000000e+03,-7.090000000000000000e+03,-1.362600000000000000e+04
6.334000000000000000e+03,-7.086000000000000000e+03,-1.361900000000000000e+04
6.326000000000000000e+03,-7.092000000000000000e+03,-1.362600000000000000e+04
6.343000000000000000e+03,-7.086000000000000000e+03,-1.364300000000000000e+04
6.343000000000000000e+03,-7.081000000000000000e+03,-1.362400000000000000e+04
6.341000000000000000e+03,-7.079000000000000000e+03,-1.362800000000000000e+04
6.339000000000000000e+03,-7.075000000000000000e+03,-1.363000000000000000e+04
6.341000000000000000e+03,-7.086000000000000000e+03,-1.362400000000000000e+04
6.336000000000000000e+03,-7.073000000000000000e+03,-1.363000000000000000e+04
6.326000000000000000e+03,-7.075000000000000000e+03,-1.362800000000000000e+04
6.313000000000000000e+03,-7.067000000000000000e+03,-1.362200000000000000e+04
6.316000000000000000e+03,-7.069000000000000000e+03,-1.364700000000000000e+04
6.307000000000000000e+03,-7.056000000000000000e+03,-1.364500000000000000e+04
6.307000000000000000e+03,-7.054000000000000000e+03,-1.364300000000000000e+04
6.297000000000000000e+03,-7.064000000000000000e+03,-1.363900000000000000e+04
6.288000000000000000e+03,-7.047000000000000000e+03,-1.361900000000000000e+04
6.286000000000000000e+03,-7.037000000000000000e+03,-1.363000000000000000e+04
6.276000000000000000e+03,-7.041000000000000000e+03,-1.361900000000000000e+04
6.290000000000000000e+03,-7.041000000000000000e+03,-1.362600000000000000e+04
6.269000000000000000e+03,-7.015000000000000000e+03,-1.363700000000000000e+04
6.280000000000000000e+03,-7.018000000000000000e+03,-1.363500000000000000e+04
6.274000000000000000e+03,-7.011000000000000000e+03,-1.363500000000000000e+04
6.265000000000000000e+03,-7.005000000000000000e+03,-1.363900000000000000e+04
6.286000000000000000e+03,-7.007000000000000000e+03,-1.363700000000000000e+04
6.280000000000000000e+03,-6.988000000000000000e+03,-1.365200000000000000e+04
6.269000000000000000e+03,-6.990000000000000000e+03,-1.364300000000000000e+04
6.286000000000000000e+03,-6.981000000000000000e+03,-1.363500000000000000e+04
6.278000000000000000e+03,-6.975000000000000000e+03,-1.364700000000000000e+04
6.286000000000000000e+03,-6.973000000000000000e+03,-1.363200000000000000e+04
6.284000000000000000e+03,-6.966000000000000000e+03,-1.363900000000000000e+04
6.284000000000000000e+03,-6.960000000000000000e+03,-1.364700000000000000e+04
6.290000000000000000e+03,-6.958000000000000000e+03,-1.364500000000000000e+04
6.280000000000000000e+03,-6.969000000000000000e+03,-1.363900000000000000e+04
6.282000000000000000e+03,-6.979000000000000000e+03,-1.365400000000000000e+04
6.290000000000000000e+03,-6.971000000000000000e+03,-1.366000000000000000e+04
6.301000000000000000e+03,-6.992000000000000000e+03,-1.366900000000000000e+04
6.303000000000000000e+03,-7.009000000000000000e+03,-1.368200000000000000e+04
6.316000000000000000e+03,-7.011000000000000000e+03,-1.369900000000000000e+04
6.336000000000000000e+03,-7.024000000000000000e+03,-1.370800000000000000e+04
6.328000000000000000e+03,-7.013000000000000000e+03,-1.371200000000000000e+04
6.326000000000000000e+03,-7.022000000000000000e+03,-1.374200000000000000e+04
6.334000000000000000e+03,-7.009000000000000000e+03,-1.375300000000000000e+04
6.341000000000000000e+03,-6.983000000000000000e+03,-1.376000000000000000e+04
6.347000000000000000e+03,-6.979000000000000000e+03,-1.377000000000000000e+04
6.345000000000000000e+03,-6.949000000000000000e+03,-1.379400000000000000e+04
6.343000000000000000e+03,-6.937000000000000000e+03,-1.380900000000000000e+04
6.359000000000000000e+03,-6.890000000000000000e+03,-1.382900000000000000e+04
6.341000000000000000e+03,-6.862000000000000000e+03,-1.384800000000000000e+04
6.351000000000000000e+03,-6.834000000000000000e+03,-1.385200000000000000e+04
6.339000000000000000e+03,-6.804000000000000000e+03,-1.386900000000000000e+04
6.313000000000000000e+03,-6.762000000000000000e+03,-1.389500000000000000e+04
6.324000000000000000e+03,-6.732000000000000000e+03,-1.392100000000000000e+04
6.318000000000000000e+03,-6.689000000000000000e+03,-1.392800000000000000e+04
6.290000000000000000e+03,-6.655000000000000000e+03,-1.394700000000000000e+04
6.280000000000000000e+03,-6.615000000000000000e+03,-1.393400000000000000e+04
6.251000000000000000e+03,-6.581000000000000000e+03,-1.396400000000000000e+04
6.230000000000000000e+03,-6.542000000000000000e+03,-1.396600000000000000e+04
6.190000000000000000e+03,-6.487000000000000000e+03,-1.397100000000000000e+04
6.177000000000000000e+03,-6.472000000000000000e+03,-1.397700000000000000e+04
6.148000000000000000e+03,-6.427000000000000000e+03,-1.399000000000000000e+04
6.102000000000000000e+03,-6.389000000000000000e+03,-1.399600000000000000e+04
6.069000000000000000e+03,-6.346000000000000000e+03,-1.399200000000000000e+04
6.031000000000000000e+03,-6.302000000000000000e+03,-1.399900000000000000e+04
5.999000000000000000e+03,-6.268000000000000000e+03,-1.400300000000000000e+04
5.964000000000000000e+03,-6.227000000000000000e+03,-1.399600000000000000e+04
5.916000000000000000e+03,-6.178000000000000000e+03,-1.399400000000000000e+04
5.884000000000000000e+03,-6.157000000000000000e+03,-1.399600000000000000e+04
5.838000000000000000e+03,-6.116000000000000000e+03,-1.399200000000000000e+04
5.801000000000000000e+03,-6.080000000000000000e+03,-1.399600000000000000e+04
5.767000000000000000e+03,-6.031000000000000000e+03,-1.399200000000000000e+04
5.704000000000000000e+03,-5.995000000000000000e+03,-1.398100000000000000e+04
5.665000000000000000e+03,-5.952000000000000000e+03,-1.396800000000000000e+04
5.614000000000000000e+03,-5.916000000000000000e+03,-1.396400000000000000e+04
5.569000000000000000e+03,-5.884000000000000000e+03,-1.394900000000000000e+04
5.510000000000000000e+03,-5.850000000000000000e+03,-1.394100000000000000e+04
5.451000000000000000e+03,-5.808000000000000000e+03,-1.393200000000000000e+04
5.412000000000000000e+03,-5.780000000000000000e+03,-1.393400000000000000e+04
5.342000000000000000e+03,-5.748000000000000000e+03,-1.390800000000000000e+04
5.303000000000000000e+03,-5.716000000000000000e+03,-1.389600000000000000e+04
5.240000000000000000e+03,-5.671000000000000000e+03,-1.390000000000000000e+04
5.206000000000000000e+03,-5.658000000000000000e+03,-1.388000000000000000e+04
5.144000000000000000e+03,-5.641000000000000000e+03,-1.386700000000000000e+04
5.087000000000000000e+03,-5.635000000000000000e+03,-1.387200000000000000e+04
5.026000000000000000e+03,-5.597000000000000000e+03,-1.385700000000000000e+04
4.985000000000000000e+03,-5.584000000000000000e+03,-1.384800000000000000e+04
4.918000000000000000e+03,-5.569000000000000000e+03,-1.384400000000000000e+04
4.890000000000000000e+03,-5.526000000000000000e+03,-1.383500000000000000e+04
4.821000000000000000e+03,-5.524000000000000000e+03,-1.382200000000000000e+04
6.579000000000000000e+03,-7.473000000000000000e+03,-1.367100000000000000e+04
6.573000000000000000e+03,-7.473000000000000000e+03,-1.366200000000000000e+04
6.577000000000000000e+03,-7.467000000000000000e+03,-1.366900000000000000e+04
6.585000000000000000e+03,-7.467000000000000000e+03,-1.366900000000000000e+04
6.585000000000000000e+03,-7.480000000000000000e+03,-1.366400000000000000e+04
6.573000000000000000e+03,-7.486000000000000000e+03,-1.365100000000000000e+04
6.587000000000000000e+03,-7.488000000000000000e+03,-1.365800000000000000e+04
6.592000000000000000e+03,-7.469000000000000000e+03,-1.366200000000000000e+04
6.598000000000000000e+03,-7.486000000000000000e+03,-1.364300000000000000e+04
6.606000000000000000e+03,-7.484000000000000000e+03,-1.366700000000000000e+04
6.604000000000000000e+03,-7.492000000000000000e+03,-1.365800000000000000e+04
6.613000000000000000e+03,-7.490000000000000000e+03,-1.366200000000000000e+04
6.604000000000000000e+03,-7.480000000000000000e+03,-1.366000000000000000e+04
6.608000000000000000e+03,-7.482000000000000000e+03,-1.366700000000000000e+04
6.606000000000000000e+03,-7.469000000000000000e+03,-1.366200000000000000e+04
6.592000000000000000e+03,-7.473000000000000000e+03,-1.366700000000000000e+04
6.596000000000000000e+03,-7.471000000000000000e+03,-1.366200000000000000e+04
6.596000000000000000e+03,-7.480000000000000000e+03,-1.367700000000000000e+04
6.592000000000000000e+03,-7.467000000000000000e+03,-1.364500000000000000e+04
6.590000000000000000e+03,-7.465000000000000000e+03,-1.365100000000000000e+04
6.590000000000000000e+03,-7.465000000000000000e+03,-1.366000000000000000e+04
6.594000000000000000e+03,-7.465000000000000000e+03,-1.365100000000000000e+04
6.587000000000000000e+03,-7.471000000000000000e+03,-1.366000000000000000e+04
6.569000000000000000e+03,-7.477000000000000000e+03,-1.365600000000000000e+04
6.587000000000000000e+03,-7.482000000000000000e+03,-1.364300000000000000e+04
6.579000000000000000e+03,-7.492000000000000000e+03,-1.367500000000000000e+04
6.600000000000000000e+03,-7.486000000000000000e+03,-1.366000000000000000e+04
6.596000000000000000e+03,-7.490000000000000000e+03,-1.365600000000000000e+04
6.594000000000000000e+03,-7.473000000000000000e+03,-1.364100000000000000e+04
6.600000000000000000e+03,-7.484000000000000000e+03,-1.366200000000000000e+04
6.615000000000000000e+03,-7.480000000000000000e+03,-1.364500000000000000e+04
6.610000000000000000e+03,-7.475000000000000000e+03,-1.365600000000000000e+04
6.615000000000000000e+03,-7.477000000000000000e+03,-1.365400000000000000e+04
