time,event_type,qw,qx,qy,qz,bx,by,bz
6441.704420088,IMU,0.9921696578085913,-0.1013867108545985,-0.028354885136428767,-0.0672019752311545,0.002019573745232035,-0.0008535618488899502,0.007652667636044077
6441.714761193,TRIAD,0.9921932348689706,-0.1025077986153072,-0.03311919204913733,-0.06283195859834217,0.002039347128509054,-0.0008390389757810617,0.007526896581590447
6441.717458992,IMU,0.9921918855076981,-0.10250867007824366,-0.033119896668925265,-0.06285147043712323,0.002039347128509054,-0.0008390389757810617,0.007526896581590447
6441.723803417,IMU,0.9921904920337715,-0.10250410599607947,-0.03312515763585201,-0.06287813374558039,0.002039347128509054,-0.0008390389757810617,0.007526896581590447
6441.728286505,TRIAD,0.9822241491753468,-0.12753735691475465,-0.13653566009373094,-0.018109580081657188,0.002518371729328168,-0.0004757710584071317,0.0059300645559594075
6441.731803417,IMU,0.9822236483929351,-0.1275385264388491,-0.13653782485984783,-0.01811218357957495,0.002518371729328168,-0.0004757710584071317,0.0059300645559594075
6441.741716586001,IMU,0.9822229026456512,-0.1275399332370336,-0.13654351386224697,-0.018099827910653676,0.002518371729328168,-0.0004757710584071317,0.0059300645559594075
6441.745654525,TRIAD,0.9840343178391249,-0.11804576308549702,-0.13225487822127785,-0.015821071996743565,0.002323689677489592,-0.0005009834843679678,0.005796668153973482
6441.749716586,IMU,0.984034405210297,-0.11804625309830578,-0.13225445252050946,-0.015815539205740546,0.002323689677489592,-0.0005009834843679678,0.005796668153973482
6441.7573356230005,IMU,0.9840331616115437,-0.1180565679260865,-0.1322532408963518,-0.015826051014527373,0.002323689677489592,-0.0005009834843679678,0.005796668153973482
6441.761099136,TRIAD,0.9986825362570514,-0.030698784257887798,-0.04109649663452602,-0.0013617579224963344,0.0007215234387699665,-0.0009509913776640322,0.00520907814138597
6441.765335623,IMU,0.9986823322798714,-0.03070798263717497,-0.04109401926232944,-0.0013786135277961185,0.0007215234387699665,-0.0009509913776640322,0.00520907814138597
6441.772793326,IMU,0.9986821514188259,-0.030716228567779523,-0.04109041526224848,-0.001432310585430292,0.0007215234387699665,-0.0009509913776640322,0.00520907814138597
6441.777278488,TRIAD,0.992210855405537,-0.10141229405651851,-0.02592424739322538,-0.06753590472261105,0.0019683765824761463,-0.0010140369215025132,0.007881175445330707
6441.780793326,IMU,0.9922079954130809,-0.10141676026946085,-0.025923267735753548,-0.06757158252329755,0.0019683765824761463,-0.0010140369215025132,0.007881175445330707
6441.7877491770005,IMU,0.9922034097344219,-0.10142262057506253,-0.025925827678131286,-0.06762911507832911,0.0019683765824761463,-0.0010140369215025132,0.007881175445330707
6441.79187058,TRIAD,0.9802555981492486,-0.13610496130329522,-0.14200033470778267,-0.020256029930985613,0.002704107397081693,-0.0005391726247470805,0.005911416715450788
6441.795749177,IMU,0.9802546257143525,-0.13610988581218608,-0.14200006756779787,-0.020271866232521227,0.002704107397081693,-0.0005391726247470805,0.005911416715450788
6441.803363084,IMU,0.9802533168201765,-0.13611904965566726,-0.14199988524677168,-0.02027490502529243,0.002704107397081693,-0.0005391726247470805,0.005911416715450788
6441.807833913,TRIAD,0.9699522079313234,-0.1751325249183148,-0.16614746978757242,-0.03027096509981792,0.003398992848357603,-0.00041681348092199,0.006374583701849225
6441.811363084,IMU,0.9699514924920373,-0.1751383122334472,-0.166146175332458,-0.030267511012390797,0.003398992848357603,-0.00041681348092199,0.006374583701849225
6441.817791953,IMU,0.9699511810189864,-0.17514312320118455,-0.16614433915405644,-0.030259732356223472,0.003398992848357603,-0.00041681348092199,0.006374583701849225
6441.821997226,TRIAD,0.9909363679154305,-0.1092086543998633,-0.04484135046458642,-0.06409241636307798,0.002193880224817941,-0.0008897177816007663,0.007769058982590365
6441.825791953,IMU,0.9909362702686922,-0.10920618053833162,-0.044842064972370914,-0.06409764119853659,0.002193880224817941,-0.0008897177816007663,0.007769058982590365
6441.833975879,IMU,0.9909333790654817,-0.1092142033846278,-0.04484562345059479,-0.06412617320763148,0.002193880224817941,-0.0008897177816007663,0.007769058982590365
6441.838473394,TRIAD,0.9983909116241599,-0.0360157860369108,-0.04377098491013002,-0.0015973798608174966,0.0008734870847988002,-0.0009072165789827401,0.005183866969198708
6441.841975879,IMU,0.9983908022243732,-0.036019841868569186,-0.04376959594347519,-0.0016122954074602026,0.0008734870847988002,-0.0009072165789827401,0.005183866969198708
6441.847793266,IMU,0.9983906497944994,-0.03602509530671898,-0.04376755602356314,-0.001644369418195179,0.0008734870847988002,-0.0009072165789827401,0.005183866969198708
6441.852276799,TRIAD,0.9931434742053282,-0.0951983704990902,-0.028598672855323727,-0.06152581416448712,0.0017036955702110278,-0.000957609600143923,0.007112692955731702
6441.855793266,IMU,0.9931414700316735,-0.09520380970460283,-0.02859674803302975,-0.06155063868874042,0.0017036955702110278,-0.000957609600143923,0.007112692955731702
6441.863822581,IMU,0.9931372889987576,-0.09521522938795472,-0.02859816422433881,-0.06159975889396997,0.0017036955702110278,-0.000957609600143923,0.007112692955731702
6441.867857132,TRIAD,0.9854974331872526,-0.11171987835306173,-0.12687901276543306,-0.014669494939588416,0.002145565496628498,-0.000517063278064787,0.005022563437650424
6441.871822581,IMU,0.9854970553722233,-0.11172302833129481,-0.12687778938559474,-0.014681462930731193,0.002145565496628498,-0.000517063278064787,0.005022563437650424
6441.882251945,TRIAD,0.9927312744547657,-0.09718167764050502,-0.0345084100896991,-0.06204440251525358,0.0018615273441159208,-0.0008122319229224693,0.006459155294494439
6441.884889689,IMU,0.9927306887995904,-0.09718462265425824,-0.03450689793292835,-0.06205000104824175,0.0018615273441159208,-0.0008122319229224693,0.006459155294494439
6441.891739984,IMU,0.992729675490613,-0.09719053136677071,-0.03450128153015587,-0.06206008045212247,0.0018615273441159208,-0.0008122319229224693,0.006459155294494439
6441.89587222,TRIAD,0.9923338352264688,-0.10034275511958533,-0.028155855226087777,-0.0664239322550703,0.0019003245444654273,-0.000835981945814085,0.006617447458717961
6441.899739984,IMU,0.9923334907737374,-0.10034271107452439,-0.028154695186465798,-0.06642963617227328,0.0019003245444654273,-0.000835981945814085,0.006617447458717961
6441.907255743,IMU,0.9923316937663197,-0.10034664569345801,-0.028157550687958582,-0.06644932342916693,0.0019003245444654273,-0.000835981945814085,0.006617447458717961
6441.911743387,TRIAD,0.9847921457681388,-0.11638193753430141,-0.12806748167742713,-0.015440025451694747,0.002340135437190213,-0.0003974619412425219,0.004382540159155826
6441.915255743,IMU,0.9847914511389187,-0.11638559415758924,-0.12806872153469837,-0.015446481824520719,0.002340135437190213,-0.0003974619412425219,0.004382540159155826
6441.921883612,IMU,0.9847906816775279,-0.11638828463621596,-0.12807050984655652,-0.015460432988508294,0.002340135437190213,-0.0003974619412425219,0.004382540159155826
6441.925958182,TRIAD,0.9928579223261879,-0.09685629796348207,-0.03207564570606653,-0.06183167935187918,0.0019010030279935709,-0.0007785276447787687,0.006190221497597611
6441.929883612,IMU,0.9928568552574654,-0.09686181968287148,-0.032074009755640266,-0.06184101191098418,0.0019010030279935709,-0.0007785276447787687,0.006190221497597611
6441.93751563,IMU,0.9928542564279295,-0.09687223206896545,-0.03207750879220875,-0.06186460681686815,0.0019010030279935709,-0.0007785276447787687,0.006190221497597611
6441.941830015,TRIAD,0.9855750779588456,-0.1406103316114759,-0.0605913570471042,-0.07210539370752005,0.002722438379730911,-0.0006502714912905647,0.006541446327416171
6441.94551563,IMU,0.9855728442211763,-0.1406171639296935,-0.060593142689835844,-0.07212109955567614,0.002722438379730911,-0.0006502714912905647,0.006541446327416171
6441.95159348,IMU,0.9855691943113736,-0.14062592793016482,-0.060597915084385785,-0.07214987391281912,0.002722438379730911,-0.0006502714912905647,0.006541446327416171
6441.956091958,TRIAD,0.9847702250795068,-0.11711962029715865,-0.12759568377630962,-0.015163766681228888,0.002496136295122765,-0.0004058189621277581,0.004393923241015889
6441.95959348,IMU,0.9847697961033544,-0.11711804967182388,-0.12759870368262566,-0.015178337924153778,0.002496136295122765,-0.0004058189621277581,0.004393923241015889
6441.967314425,IMU,0.9847692498635228,-0.11711334005931517,-0.12760416444453382,-0.015204187574424065,0.002496136295122765,-0.0004058189621277581,0.004393923241015889
6441.971733476,TRIAD,0.9926841044753427,-0.09701952019369237,-0.026521171297089523,-0.06679901867844501,0.001990605861678426,-0.0008437545652227414,0.006605751941414097
6441.975314425,IMU,0.9926833187876849,-0.09701857741894522,-0.026522041214977973,-0.06681171728120003,0.001990605861678426,-0.0008437545652227414,0.006605751941414097
6441.985585937,TRIAD,0.9931496324119594,-0.09526235742363462,-0.02926455736720822,-0.06101210191579287,0.001974035275140714,-0.0008367253885255523,0.006462379024113109
6441.987989495,IMU,0.9931491773682048,-0.09526306004682301,-0.029265287118838284,-0.061018061696725544,0.001974035275140714,-0.0008367253885255523,0.006462379024113109
6441.994547846,IMU,0.9931469768806173,-0.09527793640494477,-0.02926354224136057,-0.061031485667597384,0.001974035275140714,-0.0008367253885255523,0.006462379024113109
6441.998707508,TRIAD,0.9924143371041554,-0.10048975275374998,-0.02532462529399953,-0.06613816186838423,0.002041790489285423,-0.0008504920661537786,0.006628237645139482
6442.002547846,IMU,0.992413042737559,-0.10049845918112396,-0.02532444705992336,-0.06614442295242322,0.002041790489285423,-0.0008504920661537786,0.006628237645139482
6442.010146308,IMU,0.9924112421311366,-0.10050617758955768,-0.02532649189240381,-0.06615892658209337,0.002041790489285423,-0.0008504920661537786,0.006628237645139482
6442.014615619,TRIAD,0.9836258796052743,-0.12074252772521409,-0.1327546756390567,-0.016660344091446053,0.00256494064669822,-0.0003760008024403222,0.004416981450216561
6442.018146308,IMU,0.9836255818654515,-0.12074186190979386,-0.13275711374633342,-0.016663319961865868,0.00256494064669822,-0.0003760008024403222,0.004416981450216561
6442.025772716001,IMU,0.9836243080049011,-0.12074473798137997,-0.13276240916558293,-0.016675480929731434,0.00256494064669822,-0.0003760008024403222,0.004416981450216561
6442.029828785,TRIAD,0.9925217778702011,-0.09997674294003199,-0.03468731703565298,-0.060843745457902644,0.002058352300845434,-0.0008033440811964529,0.006336508620106232
6442.033772716,IMU,0.9925200527558142,-0.09998574008581654,-0.034685152337654526,-0.060858334387336774,0.002058352300845434,-0.0008033440811964529,0.006336508620106232
6442.042204902,IMU,0.992515545476563,-0.10000659558075771,-0.03468516662734724,-0.06089755367615916,0.002058352300845434,-0.0008033440811964529,0.006336508620106232
6442.046644601,TRIAD,0.9584472725635047,-0.1169739546993938,-0.25572150638947927,0.0479836514602474,0.0027892304984758584,0.000276140681449699,0.0011110264997307795
6442.050204902,IMU,0.9584475396576808,-0.1169753702647651,-0.2557219259135984,0.04797262847290839,0.0027892304984758584,0.000276140681449699,0.0011110264997307795
6442.0575775120005,IMU,0.9584495446737171,-0.11696902107348262,-0.2557204044732311,0.0479561587275584,0.0027892304984758584,0.000276140681449699,0.0011110264997307795
6442.061602822,TRIAD,0.9921450350032993,-0.10079175460707655,-0.04303011675036141,-0.06031302325351675,0.0021509462904771835,-0.0006483316486222213,0.005673628607079659
6442.065577512,IMU,0.9921440777672583,-0.10079193441176096,-0.043029476743361425,-0.06032892374379403,0.0021509462904771835,-0.0006483316486222213,0.005673628607079659
6442.072813438001,IMU,0.9921419742764279,-0.10080396309717315,-0.04302271889959037,-0.0603482357758911,0.0021509462904771835,-0.0006483316486222213,0.005673628607079659
6442.076994378,TRIAD,0.9867114759771952,-0.10786805374965783,-0.12077359215933539,-0.013367333021083068,0.002400970721633583,-0.00031191422252136434,0.0036945593444784176
6442.080813438,IMU,0.9867108965490549,-0.1078774636061447,-0.12076975762743507,-0.013368811460861468,0.002400970721633583,-0.00031191422252136434,0.0036945593444784176
6442.087832844,IMU,0.9867088315011685,-0.1078987445796344,-0.12076753322812775,-0.013369580162846112,0.002400970721633583,-0.00031191422252136434,0.0036945593444784176
6442.09193171,TRIAD,0.9931516775909527,-0.09522409109338645,-0.019830175235494893,-0.0647215723220961,0.0020488463983962158,-0.0007395342066211166,0.00582707931056743
6442.095832844,IMU,0.9931511362159728,-0.09522650997958405,-0.019829452579433138,-0.0647265420089044,0.0020488463983962158,-0.0007395342066211166,0.00582707931056743
6442.103353362,IMU,0.9931498044353559,-0.09522511617326106,-0.019832129015445517,-0.06474820351575752,0.0020488463983962158,-0.0007395342066211166,0.00582707931056743
6442.107822043,TRIAD,0.9848747749751877,-0.14381030070152892,-0.06434264294805472,-0.07211310094683512,0.0029718195749400276,-0.0005409175952858064,0.005998310693593051
6442.111353362,IMU,0.9848730002124001,-0.14381461663233489,-0.06434355128676247,-0.07212792041455347,0.0029718195749400276,-0.0005409175952858064,0.005998310693593051
6442.122093505,TRIAD,0.9920512603781475,-0.10277651936782808,-0.03691147539120758,-0.06252061126706833,0.0024891624448763906,-0.0006205307695233604,0.005797509213195077
6442.124686248,IMU,0.9920500213742562,-0.10278097775495743,-0.03691285558682781,-0.06253212610729687,0.0024891624448763906,-0.0006205307695233604,0.005797509213195077
6442.131370321,IMU,0.9920461018142644,-0.10279553081648367,-0.03691387686922633,-0.06256977236464262,0.0024891624448763906,-0.0006205307695233604,0.005797509213195077
6442.135714317,TRIAD,0.9924530612206196,-0.10078486745933776,-0.02312761006065133,-0.06591240716213739,0.002445564296601207,-0.000671071507716264,0.005938225712702918
6442.139370321,IMU,0.992451004477787,-0.10079071139895142,-0.02312687880890529,-0.06593469256228522,0.002445564296601207,-0.000671071507716264,0.005938225712702918
6442.146068264,IMU,0.9924472192590917,-0.10080350676616628,-0.023122510225598292,-0.06597362752954233,0.002445564296601207,-0.000671071507716264,0.005938225712702918
6442.149904593,TRIAD,0.9932467505324387,-0.0955257642717216,-0.025618483861738553,-0.06065817506058759,0.002364427512916777,-0.0006613498856674259,0.005745001261230663
6442.154068264,IMU,0.9932450036551537,-0.09553436817559308,-0.02561628037074373,-0.06067415752469443,0.002364427512916777,-0.0006613498856674259,0.005745001261230663
6442.1615157450005,IMU,0.9932441575448517,-0.09554644036412828,-0.025607224814009646,-0.06067282154380646,0.002364427512916777,-0.0006613498856674259,0.005745001261230663
6442.165725463,TRIAD,0.9862862002865899,-0.10994597610805885,0.03433485529446388,-0.11820546169190008,0.0025428903389776553,-0.0009243947733275508,0.008166759144637891
6442.169515745,IMU,0.9862867016739748,-0.10994656643131424,0.03433875290780044,-0.11819959678346442,0.0025428903389776553,-0.0009243947733275508,0.008166759144637891
6442.176707504,IMU,0.9862895489763834,-0.10994214032452079,0.03434274214228208,-0.11817879430326901,0.0025428903389776553,-0.0009243947733275508,0.008166759144637891
6442.180905925,TRIAD,0.9924036672251365,-0.10086832439271763,-0.024280778286741068,-0.06611343447512162,0.0024659123620601763,-0.0006802048678432248,0.006073067773657962
6442.184707504,IMU,0.9924047328490422,-0.1008659817844193,-0.024277647211294114,-0.06610216171480757,0.0024659123620601763,-0.0006802048678432248,0.006073067773657962
6442.191598522,IMU,0.9924052368976963,-0.10086756115066918,-0.024275468057162884,-0.06609298401607194,0.0024659123620601763,-0.0006802048678432248,0.006073067773657962
6442.195750813,TRIAD,0.9922795769051543,-0.10175244846786294,-0.02398931660216877,-0.06672475684994081,0.002480210715242498,-0.0006814303788034746,0.0060970494159240385
6442.199598522,IMU,0.9922790635141245,-0.1017529026785334,-0.023990583803328212,-0.06673124303353245,0.002480210715242498,-0.0006814303788034746,0.0060970494159240385
6442.207243781,IMU,0.9922768341832071,-0.10174857796081174,-0.02399498792206723,-0.06676939254572185,0.002480210715242498,-0.0006814303788034746,0.0060970494159240385
6442.211688276,TRIAD,0.9843224851867817,-0.14515582488101592,-0.06816519663096758,-0.07343389971322145,0.0033165478637665847,-0.0004823685503332588,0.006235894162633404
6442.215243781,IMU,0.9843198293026745,-0.14515531962380265,-0.06816960083294152,-0.07346640285697265,0.0033165478637665847,-0.0004823685503332588,0.006235894162633404
6442.225832719,TRIAD,0.9927930191767255,-0.09800544093088244,-0.030546666402569714,-0.0618373333318599,0.0027536008255150506,-0.000593259109084108,0.006007204670643535
6442.228454278,IMU,0.9927904366967599,-0.09801158164704014,-0.030548064310055707,-0.061868363752495284,0.0027536008255150506,-0.000593259109084108,0.006007204670643535
6442.235373703,IMU,0.9927842740883795,-0.09802752768639246,-0.030549505973842643,-0.06194123524161354,0.0027536008255150506,-0.000593259109084108,0.006007204670643535
6442.239525865,TRIAD,0.9976652297246907,-0.0409794970392274,-0.05458865412301618,-0.002202058543659319,0.001955322546930939,-0.0005091201524449153,0.004017363233865095
6442.243373703,IMU,0.9976650700681967,-0.04098539267854961,-0.054586326188244993,-0.0022222839772976133,0.001955322546930939,-0.0005091201524449153,0.004017363233865095
6442.249646238,IMU,0.9976644098241794,-0.04100169949498344,-0.05458636486086397,-0.0022169303037416067,0.001955322546930939,-0.0005091201524449153,0.004017363233865095
6442.253846437,TRIAD,0.9832519546352042,-0.12083709451155943,-0.1353420368185905,-0.017219853827781573,0.003213288368089796,-0.0001655608579684203,0.004549414033244858
6442.257646238,IMU,0.9832508225095314,-0.12084846501927511,-0.13534200472503125,-0.01720494968969042,0.003213288368089796,-0.0001655608579684203,0.004549414033244858
6442.264485533,IMU,0.983250969664349,-0.12085857083693916,-0.13533587084898827,-0.01717377567443723,0.003213288368089796,-0.0001655608579684203,0.004549414033244858
6442.268690454,TRIAD,0.9921634413450842,-0.1010423690411443,-0.031137729832589507,-0.06657767717264988,0.002730836376416648,-0.0005956876426845278,0.006582717317302153
6442.272485533,IMU,0.9921642032556062,-0.10104080131967678,-0.031138717328159666,-0.06656823964927182,0.002730836376416648,-0.0005956876426845278,0.006582717317302153
6442.28016494,IMU,0.9921648726696949,-0.10103153007546667,-0.031138814058547373,-0.06657228875414768,0.002730836376416648,-0.0005956876426845278,0.006582717317302153
6442.284627214,TRIAD,0.9921946844601146,-0.10154559130255224,-0.027232608404291526,-0.06705658845786379,0.002734980432234653,-0.000614030486026425,0.006616057945805233
6442.28816494,IMU,0.9921933024886409,-0.10155021837827885,-0.027234049126464845,-0.06706944320765959,0.002734980432234653,-0.000614030486026425,0.006616057945805233
6442.298790619,TRIAD,0.9930155991665497,-0.0964760574737143,-0.028573751102850847,-0.06161112638265373,0.0026799334828082294,-0.0006106666062693674,0.00648314894923127
6442.301406215,IMU,0.993014116094324,-0.09648096729160531,-0.028575434471293407,-0.06162655866314065,0.0026799334828082294,-0.0006106666062693674,0.00648314894923127
6442.308402084001,IMU,0.9930099275814867,-0.09648933544859427,-0.028583482210823047,-0.06167719525078071,0.0026799334828082294,-0.0006106666062693674,0.00648314894923127
6442.312737969,TRIAD,0.9922416756058416,-0.10155783799830105,-0.025797575428846233,-0.06690999801237218,0.0027513426382923005,-0.0006207605521852997,0.006660794590584166
6442.316402084,IMU,0.9922395000895119,-0.10156143019246873,-0.02579778611336124,-0.06693672079677344,0.0027513426382923005,-0.0006207605521852997,0.006660794590584166
6442.323307009,IMU,0.9922339712540451,-0.10157921211306259,-0.025800099897494842,-0.06699078146428585,0.0027513426382923005,-0.0006207605521852997,0.006660794590584166
6442.327139226,TRIAD,0.9928954545874737,-0.0966967077801812,-0.02021307203814533,-0.06633094815234443,0.002664653981774193,-0.0006439276820667389,0.006651909437368351
6442.331307009,IMU,0.9928920199517672,-0.0967109000089015,-0.02021139784195461,-0.06636217245420688,0.002664653981774193,-0.0006439276820667389,0.006651909437368351
6442.339513435,IMU,0.9928869419996782,-0.09673041221820083,-0.020214942469216225,-0.06640861284194298,0.002664653981774193,-0.0006439276820667389,0.006651909437368351
6442.343449467,TRIAD,0.9924545356606902,-0.10061504290219803,-0.023634542338504767,-0.06596981276888682,0.002744211710681215,-0.0006280790248691568,0.006625266934165492
6442.347513435,IMU,0.9924530703564677,-0.10062006559389959,-0.023634513589731065,-0.06598420498328783,0.002744211710681215,-0.0006280790248691568,0.006625266934165492
6442.3537890630005,IMU,0.9924516502490821,-0.1006270457838698,-0.023630568442347916,-0.06599633179030717,0.002744211710681215,-0.0006280790248691568,0.006625266934165492
6442.357981966,TRIAD,0.9931579685890416,-0.0953245932002957,-0.028865466078964456,-0.06096930561627522,0.0026654452552722536,-0.0006063536554561021,0.0064332121201408805
6442.361789063,IMU,0.9931573933547966,-0.09533054424506786,-0.028865121467393635,-0.06096953437018959,0.0026654452552722536,-0.0006063536554561021,0.0064332121201408805
6442.368838525,IMU,0.9931575070687265,-0.09533787367016867,-0.028865308344978056,-0.06095613153106849,0.0026654452552722536,-0.0006063536554561021,0.0064332121201408805
6442.37294752,TRIAD,0.9923328320609662,-0.10028877323003636,-0.028336193644093153,-0.0664437544667754,0.0027466967125065658,-0.0006076152094496089,0.006635017882236658
6442.376838525,IMU,0.9923333484954415,-0.10028949362185868,-0.028334069606030635,-0.06643585953727624,0.0027466967125065658,-0.0006076152094496089,0.006635017882236658
6442.384670062001,IMU,0.9923335008186439,-0.10029160432769686,-0.02833041085886556,-0.0664319582351664,0.0027466967125065658,-0.0006076152094496089,0.006635017882236658
6442.389170558,TRIAD,0.984474331196099,-0.11780323133046329,-0.12916580667925523,-0.015776066968428547,0.00322760378871746,-0.0001503645435928843,0.0043587454181405975
6442.392670062,IMU,0.9844735893249639,-0.11780582260173848,-0.1291684994389194,-0.015780964338337873,0.00322760378871746,-0.0001503645435928843,0.0043587454181405975
6442.399367264,IMU,0.9844716006761566,-0.11781243004309583,-0.12917385640632298,-0.01581181869948276,0.00322760378871746,-0.0001503645435928843,0.0043587454181405975
6442.403529019,TRIAD,0.937083365128147,-0.13019097381216838,-0.31681295993273667,0.06748796601324873,0.0037333452019961263,0.0006253748725279433,0.000946714753233492
6442.407367264,IMU,0.9370840126136444,-0.13018890348641815,-0.31681696711086516,0.06746415391590141,0.0037333452019961263,0.0006253748725279433,0.000946714753233492
6442.414890912,IMU,0.9370849700166792,-0.13018464940863375,-0.31682876580264835,0.06740362888718525,0.0037333452019961263,0.0006253748725279433,0.000946714753233492
6442.419389315,TRIAD,0.9827920886911206,-0.11786318018628486,-0.14134450653235472,-0.01580226678819835,0.0031632755221412834,-0.00017356182794502008,0.004678434593058923
6442.422890912,IMU,0.9827904283753699,-0.11787038975656079,-0.1413466597778558,-0.01583246291757808,0.0031632755221412834,-0.00017356182794502008,0.004678434593058923
6442.433551554,TRIAD,0.9924302922143637,-0.09747471870672095,-0.0323598326455129,-0.06733227710030797,0.0028256231890547113,-0.00048525117957221064,0.006063301419429827
6442.436146705,IMU,0.9924288396419378,-0.09748118443732627,-0.03235849733496068,-0.06734496698251793,0.0028256231890547113,-0.00048525117957221064,0.006063301419429827
6442.444732058,IMU,0.9924272190698599,-0.09749918232449767,-0.03235540914858404,-0.06734427810992358,0.0028256231890547113,-0.00048525117957221064,0.006063301419429827
6442.448801016,TRIAD,0.9845826971828623,-0.11629186323694471,-0.12972401815149645,-0.015645896191338955,0.0033051148883149056,-6.960533510544782e-05,0.0038830389750314854
6442.452732058,IMU,0.984581987566539,-0.11630018855988436,-0.12972369394356834,-0.01563135087234792,0.0033051148883149056,-6.960533510544782e-05,0.0038830389750314854
6442.460805928,IMU,0.984581198960322,-0.11631433141059987,-0.12972133960248317,-0.015595288201804574,0.0033051148883149056,-6.960533510544782e-05,0.0038830389750314854
6442.464845072,TRIAD,0.9984998365585203,0.01872971399919331,0.05140970452100956,-0.002077615743865791,0.0007495744979691436,-0.0009694039542716157,0.00348915520391415
6442.468805928,IMU,0.9984997467057752,0.018736493138304715,0.05140958107817788,-0.0020626746586235706,0.0007495744979691436,-0.0009694039542716157,0.00348915520391415
6442.476989355,IMU,0.9984994123411632,0.018745406628549104,0.05141306969488051,-0.0020565867916039703,0.0007495744979691436,-0.0009694039542716157,0.00348915520391415
6442.481458147,TRIAD,0.9993958232574902,-0.022271759455163104,-0.026672817005022872,-0.000719735556594825,0.0015272729670259026,-0.0005761730373962003,0.003410606361098206
6442.484989355,IMU,0.9993958007205901,-0.02227412292742657,-0.02667143890947066,-0.0007289007907808434,0.0015272729670259026,-0.0005761730373962003,0.003410606361098206
6442.4908487600005,IMU,0.9993955982538315,-0.022283745073918688,-0.02666998982625551,-0.0007645515118212666,0.0015272729670259026,-0.0005761730373962003,0.003410606361098206
6442.495353811,TRIAD,0.9930428903139515,-0.09591468514636234,-0.02825977488134156,-0.06218984076071772,0.002589135387729537,-0.0005640484971977699,0.005352302694240303
6442.49884876,IMU,0.993040182185091,-0.0959211600079296,-0.028258880328555832,-0.062223494848095216,0.002589135387729537,-0.0005640484971977699,0.005352302694240303
6442.506964704,IMU,0.9930345000125702,-0.09593227339236123,-0.028260363481259203,-0.062296328643549594,0.002589135387729537,-0.0005640484971977699,0.005352302694240303
6442.511436478,TRIAD,0.9850566707669329,-0.1145701961809114,-0.12769951536076757,-0.0151611114783484,0.0030732753940046157,-0.00011681888567496862,0.00325447588165825
6442.514964704,IMU,0.985055169181889,-0.11457680794888069,-0.12770309365775886,-0.015178557853870296,0.0030732753940046157,-0.00011681888567496862,0.00325447588165825
6442.520863665,IMU,0.9850530727583037,-0.11458821979046213,-0.12770877197067548,-0.015180688272245337,0.0030732753940046157,-0.00011681888567496862,0.00325447588165825
6442.525374142,TRIAD,0.9917239408853369,-0.1042678341599386,-0.029928563858987775,-0.06867404822631885,0.002788902556136823,-0.00047636632905319576,0.005178163171551921
6442.528863665,IMU,0.9917237132984142,-0.10427366195550188,-0.029930534008543393,-0.0686676272923272,0.002788902556136823,-0.00047636632905319576,0.005178163171551921
6442.53626272,IMU,0.9917240223106356,-0.10428086157826118,-0.029936139009623403,-0.06864978559111527,0.002788902556136823,-0.00047636632905319576,0.005178163171551921
6442.540507567,TRIAD,0.9845822013402632,-0.1178984565868154,-0.1282690022720921,-0.015649466269830575,0.003171773584037579,-6.512562369295392e-05,0.0029769639383084717
6442.54426272,IMU,0.9845813214449989,-0.11790405485510477,-0.12827176324445375,-0.015640014849840737,0.003171773584037579,-6.512562369295392e-05,0.0029769639383084717
6442.550784774,IMU,0.9845800160473189,-0.11791143196645701,-0.12827480887381534,-0.01564159903164612,0.003171773584037579,-6.512562369295392e-05,0.0029769639383084717
6442.55481914,TRIAD,0.9926626526270309,-0.09784465063803219,-0.033486688932323996,-0.06265719500055632,0.0027187376209821153,-0.000444190843641228,0.004814139075478634
6442.558784774,IMU,0.9926614001034471,-0.0978490700772042,-0.033485643240151436,-0.0626706943194666,0.0027187376209821153,-0.000444190843641228,0.004814139075478634
6442.5670919780005,IMU,0.9926567959282276,-0.09786812358250045,-0.03348271605932383,-0.06271541763582898,0.0027187376209821153,-0.000444190843641228,0.004814139075478634
6442.571307992,TRIAD,0.992376323978944,-0.10045907048625156,-0.02657608676716861,-0.06626400512510654,0.0027577399375982178,-0.0004779029546728876,0.004986117991257862
6442.575091978,IMU,0.9923736313689417,-0.10046799440215866,-0.026575127816899323,-0.06629117924688749,0.0027577399375982178,-0.0004779029546728876,0.004986117991257862
6442.585408712,TRIAD,0.9929893727650504,-0.09637359129104751,-0.0295977743840418,-0.06171068164304456,0.002711931990041848,-0.00046871075493188963,0.00486284702454187
6442.588145697,IMU,0.9929875066380538,-0.09637986596609903,-0.02959888981927317,-0.0617303719295806,0.002711931990041848,-0.00046871075493188963,0.00486284702454187
6442.5958184930005,IMU,0.9929832430219083,-0.09639640503074348,-0.029601796412799246,-0.061771723498522085,0.002711931990041848,-0.00046871075493188963,0.00486284702454187
6442.599648544,TRIAD,0.992395275638033,-0.10046658044370416,-0.025981469301011587,-0.06620457958647472,0.0027723163114190246,-0.00048327040521995313,0.005029171721446591
6442.603818493,IMU,0.9923941607736315,-0.10047085236187565,-0.025982158829047763,-0.06621453700404582,0.0027723163114190246,-0.00048327040521995313,0.005029171721446591
6442.61245116,IMU,0.9923949189235511,-0.1004703065709576,-0.025982293087008425,-0.06620394881120852,0.0027723163114190246,-0.00048327040521995313,0.005029171721446591
