timestamp,qw,qx,qy,qz
11184.588560572,0.924508999153153,-0.022535601875997794,-0.38038044908654733,-0.009272059406538706
11184.604446414,0.9253992804481898,-0.08734805090184153,-0.3671586236999057,-0.034655948874800294
11184.619704797,0.9215826288793211,-0.04837072707848943,-0.3846273321132831,-0.020187776033933222
11184.635307826,0.9282668550450041,-0.04872155929847639,-0.3682028955420631,-0.019325713410454155
11184.649379828,0.9220200509712764,-0.09600253462385167,-0.37303340078376085,-0.03884096873692803
11184.664372713,0.9181008263033795,-0.1415189449942933,-0.36589917369149827,-0.056400847871575316
11184.679125321,0.8723895118575815,-0.3116367379056943,-0.042984411882249024,-0.37412754980557833
11184.692949658,0.9270732491692081,-0.04865891099950876,-0.3711979487221738,-0.019482913530574547
11184.708418539,0.9250634758259499,-0.04395120408484061,-0.37683590857266863,-0.017904059945060353
11184.733794265,0.9300905144456733,-0.0877908545160892,-0.3551069108725137,-0.033518392743363094
11184.750685878,0.6675965133233044,0.029993222060552365,0.5856535067711796,-0.45872134464793923
11184.764468233,0.872383149407124,-0.3386991192040095,-0.08683778956094212,-0.3415988079386481
11184.780521741,0.924416918255277,-0.04011634843172988,-0.3789111443877815,-0.016443372241190565
11184.795406663,0.9270030285786093,-0.04865522536035206,-0.3713732778038669,-0.01949211595572205
11184.81139193,0.6001716691809912,-0.5201297844105401,-0.5917541644838505,0.13815203110185545
11184.83704232,-0.6716657651988802,0.6716657651988801,0.2210545178452654,0.2210545178452654
11184.853786398,0.9257156490331939,-0.04017270864688503,-0.37572707013588247,-0.01630519494304812
11184.867422032,-0.5705999343830237,0.7385480527458552,0.21955583870301834,0.2841790322293482
11184.882178288,0.922725732018861,0.0,-0.38545716165386906,0.0
11184.896628158,0.9310071340371009,-0.04886538719094309,-0.36121799904313423,-0.01895910003078136
11184.910137015,0.9262079235473167,-0.04400557857554386,-0.3740141957936144,-0.017769995983546477
11184.924505182,0.9241704035852051,-0.04850655054142856,-0.37836727078046956,-0.019859206778464127
11184.938619739,-0.6596860075948091,0.6596860075948091,0.25458666772559296,0.25458666772559296
11184.954151509,0.9248327461121825,-0.04394024175738607,-0.3774018124169199,-0.01793094691660452
11184.96843825,0.9290062278794559,-0.04876036645527795,-0.36633339326614295,-0.01922758961609497
11184.982569548,0.01009818390217819,-0.3133691105713678,0.030583855179629842,0.9490850620592124
11184.997714746,0.9276463360323615,-0.044073919789244825,-0.3704321956076596,-0.01759980958518688
11185.011803507,0.694703481300544,-0.48747044400211914,-0.5270514531762078,0.044456776740212096
11185.027394481,0.9288901727214095,-0.04875427511608584,-0.3666275678154783,-0.01924302983424734
11185.043414896,0.3127397010362178,0.14191133952406326,0.8552462705735919,-0.3880835834974542
11185.05752349,0.8798341387691385,-0.3240398986929572,-0.06679450420941863,-0.34121624597730427
11185.073400017,0.9257668940661679,-0.0439846245791534,-0.37510451096735314,-0.017821798552743153
11185.098666058,0.9737659455561612,-0.09191336018515683,-0.20724180680150334,-0.019561467435678218
11185.114194143,0.9272253868077576,-0.044053919837064894,-0.3714846138888941,-0.01764981161409614
11185.128452662,0.9276790538704478,0.0,-0.37337859206177126,0.0
11185.156354778,0.9222286968595876,0.0,-0.38664483791803916,0.0
11185.170870833,-0.6600679574816456,0.6600679574816456,0.2535947387190998,0.2535947387190998
11185.186549176,0.7185118799198971,-0.43064656730389367,-0.5447293888359229,0.039422143800032707
11185.202874404,0.9229324798305365,-0.043849957151688504,-0.3820253577589222,-0.018150618744789522
11185.217734919,0.9272679142481247,-0.04866912830515102,-0.3707113994290379,-0.019457376218634134
11185.233629353,0.925900190492082,-0.09640654235481058,-0.36329565059342417,-0.03782705510368174
11185.247808336,0.9310082673205705,-0.04886544667312482,-0.36121507809261094,-0.018958946720056803
11185.26237052,0.9232218417005617,-0.043863705184051895,-0.3813255398003124,-0.018117369305453875
11185.276888111,0.9258006753126499,-0.0485921179407272,-0.3743605695734308,-0.019648908705890426
11185.291753219,0.9224914497229298,-0.09605161758569133,-0.3718661287095939,-0.0387194300810196
11185.307603191,0.9251342677084641,-0.04395456751725063,-0.3766620806618317,-0.01789580111073764
11185.323095554,0.9223226555376024,-0.048409568552272485,-0.3828493770959638,-0.02009445724275205
11185.338088957,0.9246092136254931,-0.09627212331348631,-0.3665688128745,-0.03816786317492428
11185.352994843,0.9233348941445013,-0.04846269750225298,-0.3804016294863424,-0.019965983324221274
11185.368766926,0.9259441351702697,-0.09641111796082345,-0.36318363266693937,-0.03781539157765047
11185.381323086,0.923312829336928,-0.04846153939580466,-0.3804551821733264,-0.019968794122000276
11185.396374767,0.6725589691575727,0.03389800370368292,0.579947900763953,-0.4584493328058098
11185.410723563,0.9198739939974621,-0.14179226663193395,-0.3614182725516612,-0.055710147695989226
11185.426465721,0.9248586383447834,-0.08729701991990134,-0.3685183608590886,-0.03478429389635241
11185.441506346,0.9184061987743259,-0.16901028096059814,-0.35181518090807,-0.06474301093658819
11185.456401657,0.6891934196003829,-0.2843164079230103,0.15815318643495785,-0.6474288997146763
11185.470734732,0.9277953909089824,-0.044081001618193234,-0.37005871007858293,-0.017582064706981062
11185.485059602,0.6937552994479362,-0.45686293798243727,-0.5544174592152713,0.05100118923361276
11185.514518616,0.8571326763366235,-0.36676756511381825,-0.33250781719723743,-0.1422802861932269
11185.528245064,0.9259160995739718,-0.09640819883959453,-0.36325510188171606,-0.03782283309235388
11185.541124889,0.9228211602914037,-0.048435733365538094,-0.38164621389335124,-0.02003130731231638
11185.556702455,0.9216735376631393,-0.03999729564338114,-0.3855362292565455,-0.016730876945763407
11185.570357071,0.9267252852776607,-0.04864064756234776,-0.3720658168761819,-0.019528464968179966
11185.584311351,0.9227000356081377,-0.0796371005059284,-0.37580649501914903,-0.03243539445069542
11185.598586111,0.9257796934437338,-0.08738395792531942,-0.36619836484952345,-0.03456531044367349
11185.612299022,0.9309843956478187,-0.04886419373048961,-0.36127659974176013,-0.018962175781463954
11185.627394518,0.9240596807083271,0.0,-0.382248226273484,0.0
11185.641465427,0.9265043427622622,-0.09646944787316122,-0.36175211863379825,-0.03766633953112894
11185.657544453,0.0,-0.31833824258565546,0.0,0.9479771955629925
11185.671911064,0.6902406856501456,-0.4766774185802769,-0.5413168287398596,0.05764135157924359
11185.686052528,0.9241840487470612,-0.04390942113693266,-0.37898757280215173,-0.018006288858149394
11185.701601854,0.9301170373171757,-0.044191306648892044,-0.3641840649854083,-0.017302951184327276
11185.715413061,0.6994969075196164,-0.4690606523136425,-0.5378416996725961,0.03758306686376644
11185.729414823,0.70223697177489,-0.4688624169190189,-0.5342591627746278,0.039980200907978145
11185.74553283,-0.6584525339505494,0.6584525339505494,0.25776008328308087,0.25776008328308087
11185.760838509,0.9242298502371095,-0.09623262325403537,-0.36752425283790924,-0.03826734545632541
11185.77745942,0.9080245875190011,-0.20515968361024178,-0.35626058983967207,-0.08049375633539851
11185.793570372,-0.3901452568812176,0.627336362204911,0.5897344135567203,-0.3262653653937371
11185.80869033,-0.3906529390389916,0.6270551789122125,0.5893982365262029,-0.3268054506879791
11185.836754908,0.8826547843655895,-0.30332415146627534,-0.03523673582974602,-0.3573140960301783
11185.850688374,0.9241526446652283,-0.08723038147187023,-0.37028525837454146,-0.034951070613580194
11185.865596018,0.9242022227808178,-0.04391028461353459,-0.3789432512975686,-0.018004183074552718
11185.879662539,0.9186217882949554,-0.15735323354420233,-0.35725225942073713,-0.06119471465527171
11185.893209025,0.9289314216347416,-0.09672216008179982,-0.35547335539113345,-0.03701258239757863
11185.908032671,0.9254238461012554,-0.043968325836957256,-0.37595005168790097,-0.017861971507081666
11185.922754483,0.9292845331895119,-0.08771477828253622,-0.3572107775333601,-0.03371697583723938
11185.938569029,0.8804127054806343,-0.32198041308643044,-0.06634586469702915,-0.3417606002080475
11185.952832604,0.9262837554282344,-0.054300036008786835,-0.37225489465043143,-0.021822097241272036
11185.970695118,0.9239383185667502,-0.07974397517875374,-0.3727517416376275,-0.032171742459061924
11185.98483399,0.9267641550467358,-0.04864268770387454,-0.37196898712286736,-0.01952338270488216
11186.000751073,0.9273100573107625,-0.044057942664313815,-0.3712732065572287,-0.017639767323058962
11186.014605983,-0.6597749632624111,0.6597749632624111,0.25435604544041,0.25435604544041
11186.027476363,0.7014808529597694,-0.4689184783167165,-0.5352515581173474,0.03931721196780468
11186.044312736,0.9241899370270387,0.0,-0.3819331882645945,0.0
11186.058652995,0.9226143241772524,-0.09606441151467701,-0.37156116766465913,-0.03868767693937758
11186.074431912,0.7042334535143305,-0.46753542029981765,-0.5325256319515579,0.04338576991302688
11186.088545951,0.9269112726244354,-0.04865040940345562,-0.37160223242393403,-0.019504133002369393
11186.10319306,0.9230866529511761,-0.129282850077231,-0.35871019634770446,-0.0502391366913711
11186.117354783,0.9229629587543524,-0.09610071203007671,-0.37069430702505374,-0.03859741771076307
11186.132056022,0.9266692655546995,-0.04863770727826964,-0.3722053179859417,-0.019535786905351835
11186.148885136,0.9254059712566838,-0.11871858118587798,-0.35697678434443775,-0.04579587626403346
11186.16312821,-0.6604406582797898,0.6604406582797899,0.25262251857456774,0.2526225185745677
11186.178731314,0.925170774819716,-0.04855905661352155,-0.37591456992272787,-0.01973047288083915
11186.1923908,0.927965869433818,-0.04870576159092743,-0.3689607995799016,-0.019365493206879515
11186.205826046,0.919558506008889,0.0,-0.3929531193752,0.0
11186.220649006,0.9230216581071321,-0.09610682392172341,-0.37054812259480363,-0.038582196701402414
11186.235412744,0.8765094273027543,-0.31673833844315724,-0.05413384251327851,-0.35843768761726663
11186.264296947,0.9289966844956712,-0.08018055649482576,-0.3599597722050157,-0.03106768337587469
11186.278615984,0.925435150029365,-0.08735143661659138,-0.3670682038822826,-0.034647414186041905
11186.294067107,0.9229160996853337,-0.09609583297197903,-0.37081095646566925,-0.03860956347912217
11186.324197153,0.9117260419096119,-0.18962738381944794,-0.35677815604441215,-0.07420530425227878
11186.33840358,0.6818620518589472,-0.25105744887913334,0.18725421820270535,-0.6610371830406375
11186.354381644,0.9295534710916764,-0.04416453074124947,-0.36562013166453544,-0.0173711809451417
11186.368412387,0.9238430286401129,-0.040091443699568186,-0.3803082335828458,-0.016504000855656693
11186.381966522,0.7050536137092135,-0.4674679766345145,-0.5314392792499495,0.044106519780031446
11186.396834704,0.9239252754106414,-0.08720892018305927,-0.37085221944678587,-0.03500458583197738
11186.411596146,0.9231259526404648,-0.09611768327292387,-0.370288222949377,-0.03855513544098566
11186.426586216,0.9275326496991549,-0.04868302336551636,-0.3700485241191574,-0.01942258415583642
11186.440659829,0.6996401580001455,-0.46905062394191344,-0.5376553420638032,0.03770801829170946
11186.456255321,0.6828176347220491,-0.2476488190325019,0.18373915672111463,-0.6623217212441452
11186.469649494,0.9186450307342776,0.0,-0.3950839246378143,0.0
11186.484426491,0.9233563136261375,-0.0734017028469035,-0.37567730041233793,-0.029864260593942784
11186.500405555,0.9233338729669569,-0.04386902796371178,-0.3810541894912267,-0.018104477030356253
11186.514567927,0.9191133695847152,0.0,-0.3939931647257737,0.0
11186.530488639,0.9237599483065114,-0.08719331502687198,-0.3712638429957701,-0.03504343880654599
11186.555908419,-0.6602835860919787,0.6602835860919786,0.253032776409533,0.253032776409533
11186.572448905,0.9195050919826999,0.0,-0.393078091246366,0.0
11186.586677258,0.7064320786315454,-0.4685322419075825,-0.5286996650429504,0.04367975225251099
11186.603298688,0.9229690313732888,-0.04385169377231736,-0.3819370411767229,-0.01814642268664891
11186.628070639,0.9231892416742215,-0.04845505270116034,-0.38075497438336653,-0.019984529191995837
11186.643844186,0.9218785716440371,-0.04379988433506351,-0.3845616146218007,-0.018271120251880615
11186.65792791,-0.41665153271222094,0.6391858815415681,0.5713155872970359,-0.30239280553268527
11186.673487828,0.9161497578703451,0.0,-0.4008361525038728,0.0
11186.690650532,-0.3920024253106549,0.6178876775176765,0.5885015705591315,-0.3438238182148119
11186.707496276,0.9219804462246146,-0.11827912706059314,-0.36573308980441516,-0.04691920612457436
11186.721422149,0.9233127107774624,-0.09613712889614486,-0.3698222959884211,-0.038506622212716675
11186.737730192,0.6830571963397742,0.02665983170817079,0.5601374495995136,-0.46794033536113494
11186.751510918,0.879269664535771,-0.32129065955127567,-0.07385441465048999,-0.34380618747906866
11186.764758351,0.9182730542650304,0.0,-0.395947721057683,0.0
11186.779860346,0.9188251595533663,-0.12868600685532533,-0.36948924205197375,-0.05174879534076104
11186.795799355,0.9215895496848188,-0.09595770998623641,-0.37409570220079513,-0.03895157764230093
11186.810933628,0.9254614552991918,-0.09636086038672126,-0.3644118374159588,-0.03794327466307655
11186.825966494,0.9196740656987078,-0.0957582660397579,-0.37878028641229716,-0.039439345730955096
11186.843128013,-0.3611073825748032,0.6079485654641968,0.607948565464197,-0.3611073825748032
11186.85676974,0.6814773856994293,-0.25240981460986134,0.1886493381389696,-0.6605219795651129
11186.871777458,0.6794149558537077,0.03935293556819004,0.5719007364544281,-0.4580133315388898
11186.88483154,0.9208005879102723,-0.09587556174011314,-0.37603346898576756,-0.039153341717465345
11186.899516557,0.9310234359688321,-0.048866242823694554,-0.36117597945806623,-0.018956894566158292
11186.914477682,0.9251912274109412,-0.04856013010023582,-0.37586422971937544,-0.019727830695362627
11186.939856963,0.9265141078218154,-0.09647046463029885,-0.36172710777673095,-0.03766373535167639
11186.955357549,0.9252004446949565,-0.043957711688775145,-0.37649949991099735,-0.017888076646474464
11186.969782048,0.926552144633738,-0.09647442509769838,-0.3616296666038252,-0.03765358958579438
11186.985959703,0.8949764460334162,-0.2905408100177037,-0.060942632300379676,-0.33300029178358553
11187.001448455,0.13662790720191764,-0.596906790578726,-0.4895392657511847,0.6207949787348639
11187.01517233,0.3136667780361204,0.07750425521581034,0.9187340548534328,-0.22701096720742614
11187.028347189,-0.6356332107771105,0.4205378706574767,0.6365587277949063,-0.1179462028561631
11187.043181075,0.9215853122063962,-0.09595726877167873,-0.37410614111347124,-0.038952664562346286
11187.05777787,0.9222192423001299,-0.0870478884315487,-0.37507459570412266,-0.03540313416029891
11187.072756496,0.0,-0.3386569412538532,0.0,0.9409099192486943
11187.086988848,0.872249686963579,-0.3381777080370364,-0.08816827466419792,-0.34211500511011517
11187.101345015,-0.3970657221656493,0.6201071215237748,0.585097267367633,-0.33980458771991073
11187.11649388,0.9223075473829454,0.0,-0.38645670914147173,0.0
11187.130485883,0.9269560522691038,-0.04865275973418351,-0.3714905161943985,-0.019498269398738242
11187.158362259,0.9207050027808381,-0.04374412625363236,-0.38736292304673836,-0.018404214770804398
11187.172438149,0.9280500662738537,-0.08759825746685833,-0.36040582362155604,-0.03401855490072245
11187.188847562,-0.3308757547470062,0.6564435505894239,0.5521328169426085,-0.3933858821375893
