time,qw,qx,qy,qz
0.6000000000000003,0.665177192724769,-0.7034264580198157,-0.05005841116435864,0.2454071635225673
0.6100000000000003,0.6675552431920788,-0.7015273748108313,-0.052097754887732904,0.24395729875010058
0.6200000000000003,0.6703808946456755,-0.6989176986513624,-0.054685815852882215,0.24313158608138896
0.6300000000000003,0.6732672099103744,-0.6961968661554513,-0.05729597184230669,0.24235997859686811
0.6400000000000003,0.6762639132149064,-0.6932636364176037,-0.060064930219180364,0.24175370578766167
0.6500000000000004,0.6790171827261473,-0.6907987702743248,-0.06225239848526454,0.24053557623137248
0.6600000000000004,0.6813825844077316,-0.6887349180117931,-0.064384958542506,0.23919984007228962
0.6700000000000004,0.6167240428163778,-0.7429723158956499,-0.010352757665763804,0.25987768898770713
0.6800000000000004,0.6198506700689085,-0.7405566551855888,-0.013026763720303904,0.2592128289696205
0.6900000000000004,0.6227983607175748,-0.7383535970214228,-0.015404919455660407,0.2582999343971904
0.7000000000000004,0.6254738346016782,-0.7364005256700898,-0.0177244807079691,0.2572597730021558
0.7100000000000004,0.6283758538953645,-0.7341527872278445,-0.020236222724927387,0.2564253625066875
0.7200000000000004,0.631265004596415,-0.7318900139730856,-0.022747550321590683,0.25558570064213626
0.7300000000000004,0.6339682132366518,-0.7298089171781685,-0.02531030078803465,0.2546029019606328
0.7400000000000004,0.6368967151278152,-0.7274671396288005,-0.02782981751800868,0.2537314254809684
0.7500000000000004,0.6396691278140064,-0.72528166992156,-0.030247883151435655,0.25273498325779703
0.7600000000000005,0.6424291932942425,-0.7230822004732587,-0.032665364925447284,0.2517336626205289
0.7700000000000005,0.6452126394706285,-0.7208331981511545,-0.0351247173420665,0.2507317382027314
0.7800000000000005,0.6479216378409149,-0.7186399252387731,-0.03752576217511162,0.2496918625897409
0.7900000000000005,0.6506183286313969,-0.716433001419069,-0.03992609418844874,0.24864724396101232
0.8000000000000005,0.6534795407912382,-0.7139523289946917,-0.04248267849689317,0.24785435989317903
0.8100000000000005,0.6562833892431091,-0.7115141428680289,-0.045059584582370374,0.2470007516984842
0.8200000000000005,0.6590226873273746,-0.7091300817903623,-0.047604309105408055,0.24608424257232817
0.8300000000000005,0.6616907289925831,-0.70681213596384,-0.05006434043884422,0.24510313224420802
0.8400000000000005,0.6644353911007851,-0.7043534426054092,-0.052675518342236945,0.24420714303646443
0.8500000000000005,0.6672009702543996,-0.7018918221747078,-0.05517482474034411,0.24320048102487093
0.8600000000000005,0.6699145012012037,-0.699433899115749,-0.057680942619618016,0.2422389124533775
